Scoota Mart Category,New Product Category,Checked,Remove,Product Id (Don't Modify),Product Name,Added on (D-dd/mm/YY HH:MM:SS),Barcode (applicable only if variable combinations not used),Product Id,Model,Short Description,Product Keywords (will be used while searching for products in website),Is Hidden? (Y/N),Cost Price,Web Price,Weight,Reorder Quantity,Extra Shipping Cost,Bonus Points,"Discount Type ('%' for %,'Value' for Discount Value,'Exact' for Exact Discount Price)",Discount (value in this field depends on the Discount Type),Apply Tax? (Y/N),Variable Stock Allowed? (Y/N) (Dont't Modify),Fixed Web Stock (applicable only if Variable Stock Allowed is 'N'),Preorder Allowed? (Y/N),Maximum number of times preorder will be allowed? (applicable only if Preorder is Y),In Stock Date (applicable only if preorder is Y)  (D-dd/mm/YY),Product Deposit %,Product deposit message (will be considered only if Product deposit is >0),Activate Buy link (Y/N),Activate Enquire link (Y/N),Heading to be shown for size chart (applicable only if size chart is managed),Show Variable in new row in product details page? (Y / N),Allow Stock Notification?,Hide Product when out of stock?,Allow ordering even if out of stock (Y/N)?,Allow free Delivery? (Y/N),Caption to be displayed for Qty,"Qty type (Normal,Dropdown)","Value to be displayed in dropdown box. Seperate using comma (,) (applicable only if qty type is Dropdown",Prefix to be used for Qty (applicable only if Qty type is Drop down box),Suffix to be used for Qty (applicable only if Qty type is Drop down box),Prefix for Normal price,Suffix for Normal price,Prefix for From price,Suffix for From price,Prefix for Special offer price,Suffix for Special offer price,Prefix for Discount,Suffix for Discount,Prefix for You Save Price,Suffix for You Save Price,Caption for No Price,Show Price Promise button in details page? (Y/N),Show Sale Icon (Y/N),Caption for sale icon (applicable only if Sale icon is Y),Show New Icon (Y/N),Caption for new icon (applicable only if New icon is Y),Variable Combination Image Allowed (Don't Modify),Unique Ids of Images from Image gallery. Seperate Id's using '=>' (applicable only if Variable Combination Image is 'N'. Already assigned Images which are not specified in this column will be unassigned automatically before saving the current id's,Variable Combination Price Allowed (Don't Modify),Allow Bulk Discount (Y/N),"Format (Qty1=>Price1,Qty2=>Price2) (applicable only if Variable combination price allowed is 'N')"
Inactive Product,,N/A,Yes,P-533646,Newel grab rails,D-09/12/2013 08:35:50,,nrs,Newel grab rails - G45254/ G45898,"Newel grab rails - The newal grab rails are strong and durable, these rails are designed to be fitted around corners.","newel grab rails, grab rail, handy rail, grab bar, stair rail, handy bar",Y,8.98,16.04,7,0,0,14,Exact,14.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313459=>313460=>313461,N,N,
Inactive Product,,N/A,Yes,P-533704,Night light with motion sensor,D-09/12/2013 08:35:55,,nrs,Night light with motion sensor- L83835,Night light with motion sensor- This night light with motion sensor is a safety and security light suitable for any room.,"night light with motion sensor,night light, night light and sensor, night light for the home, security light",Y,15.78,33.08,3,0,0,21,Exact,21.04,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313627=>313628,N,N,
Inactive Product,,N/A,Yes,P-533631,Non Drip Spouted Lid,D-09/12/2013 08:35:49,,NRS,Non Drip Spouted Lid M17031,Non Drip Spouted Lid Anti spill lid designed to release liquid with little suction.,"Non drip spouted lid, drinking assistance, lid, spouted lid",Y,4.92,12.03,0,0,0,7,Exact,7.01,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313346=>313347,N,N,
Inactive Product,,N/A,Yes,P-533249,Nuvo Bath Lift,D-09/12/2013 08:35:15,,NRS,M37121,"Nuvo Bath Lift - The new Nuvo Bath Lift has been designed to offer the best experience for clients, carers and equipment providers","Nuvo Bathlift, Bathlift, bath chair, easy transportable bathlift, bath",Y,243.21,451.12,0,0,0,385,Exact,295.73,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314007=>314008=>314009=>314010=>314384=>314383,N,N,
Inactive Product,,N/A,Yes,P-532572,One way drinking straws,D-09/12/2013 08:33:03,,nrs,One way drinking straws- F17914/ F20688,One way drinking straws-These one way drinking straws have a one way valve so liquid stays in the straw even if straw is moved from users lips.,"one way drinking straws, drinking straws, straws, clip on straws, easy suck straws",Y,4.64,14.04,2,0,0,9,Exact,9.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313753=>313761,N,N,
Inactive Product,,N/A,Yes,P-533577,Outdoor grab rail,D-09/12/2013 08:35:45,,nrs,Outdoor grab rail - H89628/ H89639,Outdoor grab rail - Robust grab rail for outdoor use.,"grab rail, outdoor grab rail, brown grab rail, daily living aids, handy rail",Y,7.35,13.03,3,0,0,12,Exact,12.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313186,N,N,
Inactive Product,,N/A,Yes,P-533595,Overchair table,D-09/12/2013 08:35:46,,nrs,Overchair table - L62352,Overchair table - Height and adjustable tilting table for use over chairs.,"overchair table, small table, tilting table, dinner table, height adjustable small table",Y,78.08,140.35,10,0,0,105,Exact,105.26,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313230,N,N,
Inactive Product,,N/A,Yes,P-533696,Padded Toilet Seat and Ring Reducer,D-09/12/2013 08:35:53,,NRS,Padded Toilet Seat and Ring Reducer F21668,Padded Toilet Seat and Ring Reducer  For the slender or young child who may require extended toileting time.,"Padded toilet seat and ring reducer, padded toilet seat, ring reducer, toilet aids, junior and childrens toileting aids,",Y,104.99,220.54,0,0,0,179,Exact,149.37,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313611=>313612,N,N,
Inactive Product,,N/A,Yes,P-533811,Patient Multi-Mover Plus Slide Sheets,D-09/12/2013 08:36:02,,NRS,L98735 / L98747 / L98759 / L98760,"Patient Multi-Mover Plus Slide Sheets - The Multi-Mover Plus Range is extremely versatile, allowing a variety of safe and comfortable transfer and positioning tasks.","Patient multi-mover plus slide sheets, slide sheets, transfer sheets, multi-mover sheets, multi mover sheets, moving sheets, patient moving sheets, children transfer sheets",Y,17,23.04,0,0,0,22,%,0,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314316=>314315,N,N,
Inactive Product,,N/A,Yes,P-533679,Pen gripper,D-09/12/2013 08:35:53,,nrs,Pen gripper- G45849,"Pen gripper- These pen grippers come in a pack of 3 soft, pliable grippers.","pen grippers, pencil gripper, rubber gripper for pens, blue pen gripper, easy pen holder",Y,3.34,9.01,1,0,0,5,Exact,5.01,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313573,N,N,
Inactive Product,,N/A,Yes,P-533741,Penguin Bathing Support,D-09/12/2013 08:35:58,,NRS,Penguin Bathing Support M16683,Penguin Bathing Support A lying chair making bathing and playing a comfortable experience for your child.,"Penguin bathing support, penguin, penguin support, bathing support, childrens bathing",Y,233.33,401,0,0,0,303,Exact,333.83,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313721=>313722,N,N,
Inactive Product,,N/A,Yes,P-533606,Petit Enuresis Alarm,D-09/12/2013 08:35:47,,NRS,Petit Enuresis Alarm G31218,Petit Enuresis Alarm A small discreet enuresis alarm for use in bed that only requires a few drops of urine to activate.,"Petit enuresis alarm, bed wetting, incontinence, bed protection",Y,55.24,90.23,0,0,0,79,Exact,79.74,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313273=>313274,N,N,
Inactive Product,,N/A,Yes,P-533802,Pill box reminder,D-09/12/2013 08:36:01,,nrs,Pill box reminder- L29014,Pill box reminder- This pill box reminder can be worn round the neck and pre-set to sound when medication is due.,"pill box reminder, pill box, tablet holder, medication holder, medication reminder",Y,6.27,14.03,3,0,0,10,Exact,9.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313898,N,N,
Inactive Product,,N/A,Yes,P-533794,Plastic Coated Spoons,D-09/12/2013 08:36:01,,NRS,Plastic Coated Spoons youth-H89082 Tea-H89070,Plastic Coated Spoons To protect teeth and lips.,"Plastic coated spoons, spoons, coated spoons, childrens spoons,",Y,6.27,14.39,0,0,0,10,Exact,9.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313084,N,N,
Inactive Product,,N/A,Yes,P-533730,Plate surround,D-09/12/2013 08:35:57,,nrs,Plate surround- G31085,Plate surround- THis plate surround jelps push food on to a spoon or fork when eating.,"plate surround, dinner plate surround, dishwasher friendly plate surround, eating aid,clip on plate surround",Y,3.56,11.02,2,0,0,3,Exact,7.53,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313690,N,N,
Inactive Product,,N/A,Yes,P-532603,Plate Vital,D-09/12/2013 08:33:07,,NRS,Plate Vital M17110,Plate Vital This innovative plate combines dignity with functionality.,"Plate vital, plate, vital plate, eating assistance, eating aid",Y,21.19,43.09,0,0,0,31,Exact,31.07,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313419,N,N,
Inactive Product,,N/A,Yes,P-533333,Plug mates,D-09/12/2013 08:35:25,,nrs,Plug mates - H84151,Plug mates- These plug mates are an easy electric plug removal.,"plug mates, plug puller, straps to pull plugs, electric plug remover, lightweight plug remover",Y,5.19,11.01,2,0,0,7,Exact,7.01,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313449=>313450,N,N,
Inactive Product,,N/A,Yes,P-532850,Plug pulls,D-09/12/2013 08:33:43,,nrs,Plug pulls - F19017,Plug pulls - These plug pulls simply stick to the back of a standard 3 pin electric plug to add a tough durable handle.,"plug pulls, plug handles, electric plug handle, plug tugs, plastic handles for plugs",Y,4.51,10.02,2,0,0,6,Exact,6.52,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313457,N,N,
Inactive Product,,N/A,Yes,P-533326,Plug tugs,D-09/12/2013 08:35:25,,nrs,Plug tugs- M10152,Plug tugs- These plug tugs identifies what appliance a plug is powering and makes removal of a plug easy.,"plug tugs, electric plug tugs, electric plug remover, plug reomver, plug puller, straps to pull out electris plugs",Y,4.37,10.02,2,0,0,6,Exact,5.84,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313452=>313451,N,N,
Inactive Product,,N/A,Yes,P-533544,Posture Rolls,D-09/12/2013 08:35:42,,NRS,"Posture Rolls s-E02679, m-E02680, l-E02692",Posture Rolls Ideal for a number of therapeutic activities.,"Posture rolls, posture, rolls, positioning aids",Y,51.61,90.23,0,0,0,68,Exact,69.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313776,N,N,
Inactive Product,,N/A,Yes,P-533655,Ready reacher,D-09/12/2013 08:35:50,,nrs,Ready reacher - L36195/ L36201,Ready reacher- This useful ready reacher picks up objects indoors and outdoors without the need for bending or rising.,"ready reacher, folding reacher, combi reacher, items reacher, picker, litter picker",Y,9.85,20.04,4,0,0,15,Exact,15.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313481=>313483=>313482,N,N,
Inactive Product,,N/A,Yes,P-533709,Remote control big switch,D-09/12/2013 08:35:55,,nrs,Remote control big switch- M09216,"Remote control big switch- This remote control big switch is portable or fixable, easy to press big switch switches on bulb holders or remote control socket.","REMOTE CONTROL BIG SWITCH, BIG SWITCH, REMOTE CONTROL LIGHT SWITCH, ELECTRICAL APPLIANCE, REMOTE CONTROL BIG SWITCH FOR THE ELDERLY",Y,17.94,35.08,4,0,0,0,Exact,24.06,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313639=>313638,N,N,
Inactive Product,,N/A,Yes,P-533705,Remote control bulb holder,D-09/12/2013 08:35:55,,nrs,Remote control bulb holder- M09228/ M31726,Remote control bulb holder- This remote control bulb holder is for use in lamps or main ceiling lights.,"remote control bulb holder, bulb holder, remote bulb holder, remote control lamp bulb holder, remote control ceiling bulb holder",Y,18.49,33.07,3,0,0,23,Exact,24.06,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313629=>313630,N,N,
Inactive Product,,N/A,Yes,P-533674,Remote control motion detector,D-09/12/2013 08:35:52,,nrs,Remote control motion detector- M09277,"Remote control motion detector- This remote control motion detector is wall montable, When movement detected, it automatically switches on bulb holder.","remote control motion detector, remote control motion sensor, remote motion detector, home safety, electrical motion detector",Y,20.11,38.1,3,0,0,32,Exact,27.06,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313637,N,N,
Inactive Product,,N/A,Yes,P-533706,Remote control sockets,D-09/12/2013 08:35:55,,nrs,Remote control sockets- M11065,Remote control sockets- These great remote control sockets plug into standard mains socket and use the remote to switch electrical appliances on/off more easily.,"remote control sockets, electrical appliance, remote sockets, easy on/off control for sockets, remote control electric sockets",Y,32.94,55.13,5,0,0,42,Exact,42.11,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313631,N,N,
Inactive Product,,N/A,Yes,P-533707,Remote control window/door switch,D-09/12/2013 08:35:55,,nrs,Remote control window/door switch- M09204,"Remote control window/door switch- This remote control window/door switch is easy to use, Switch and magnet is screw fixed onto door/window when opened.","REMOTE CONTROL WINDOW/DOOR SWITCH. REMOTE CONTROL WINDOW SWITCH, REMOTE CONTROL DOOR SWITCH, ELECTRICAL APPLIANCE, ELECTRIC WINDOW/DOOR SWITCH",Y,11.14,23.05,4,0,0,15,Exact,15.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313632=>313633,N,N,
Inactive Product,,N/A,Yes,P-533628,Rest assured adjustable bed,D-09/12/2013 08:35:48,,nrs,Rest assured adjustable bed - M14716/M14728,Rest assured adjustable bed- Get a great night's sleep with this wonderfully comfortable rest assured adjustable bed.,"rest assured adjustable bed, adjustable bed, adjustable mattress, luxury bed, electric adjustable bed, moving bed,",Y,591.88,1001.48,30,0,0,850,Exact,852.12,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313334,N,N,
Inactive Product,,N/A,Yes,P-533764,Ripon Stool,D-09/12/2013 08:35:59,,NRS,Ripon Stool F18979,Ripon Stool This height adjustable stool allows the user to work at a comfortable height in a sitting position.,"Ripon stool, ripon, stool, paediatric seating, seating and positioning, childrens seating",Y,151.66,250.63,0,0,0,194,Exact,191.47,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313870=>313871,N,N,
Inactive Product,,N/A,Yes,P-532633,Rise easy bed aid,D-09/12/2013 08:33:12,,nrs,Rise easy bed aid - G21808/ G21819,"Rise easy bed aid- The rise easy bed aid is a swing away support rail that helps you rise from, or sit up in your bed.","rise easy bed aid, bed rail, swing away bed rail, supportive bed rail, bed aid, grab rail for bed,",Y,80.78,145.36,0,0,0,110,Exact,110.28,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313363=>313364=>313365,N,N,
Inactive Product,,N/A,Yes,P-533600,Rocker style leg rest,D-09/12/2013 08:35:46,,nrs,Rocker style leg rest - F19236,Rocker style leg rest - Rocks to the position of most comfort.,"rocker style leg rest, leg rest, footstool, leg stool, leg raiser, leg support while seated",Y,67.24,110.28,10,0,0,112,Exact,85.21,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313260,N,N,
Inactive Product,,N/A,Yes,P-533574,Roll-up portable ramp,D-09/12/2013 08:35:44,,nrs,Roll-up portable ramp - M16669,"Roll- up portble ramp - The ultimate flexibility in portable ramps, designed for wheelchairs, rollators and small mobility scooters.","PORTABLE RAMP, ROLL-UP PORTABLE RAMP, TRAVEL RAMP, WHEELCHAIR RAMP, RAMP WITH STORAGE BAG,WHEELCHAIR ACCESSORIES",Y,107.79,177.43,13,0,0,135,Exact,135.33,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313167,N,N,
Inactive Product,,N/A,Yes,P-533761,School Chair Footrest,D-09/12/2013 08:35:59,,NRS,Schhol Chair Footrest L52395,School Chair Footrest Easily fixes to a standard school classroom chair with tubular legs.,"School chair footrest, footrest, chair footrest, school footrest",Y,99.74,165.41,0,0,0,140,Exact,140.35,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313866=>313867,N,N,
Inactive Product,,N/A,Yes,P-533604,Senset Cleaning Foam,D-09/12/2013 08:35:47,,NRS,Senset Cleaning Foam L63617,Senset Cleaning Foam Clinically proven to help maintain healthy skin for those with incontinence.,"Senst cleansing foam, cleansing foam, incontinence aid, cleansing,",Y,4.1,13.02,0,0,0,7,Exact,6.52,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313266=>313267,N,N,
Inactive Product,,N/A,Yes,P-533280,Shape Matching Board,D-09/12/2013 08:35:20,,NRS,Shape Matching Board E27135,Shape Matching Board Shape matching board made from environmentally friendly rubber wood.,"Shape matching board game, matching game, board game, shape games, shape recognition, colour recognition",Y,21.19,36.09,0,0,0,29,Exact,28.07,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313495=>313494=>313493,N,N,
Inactive Product,,N/A,Yes,P-532581,Shaped Spouted Lid,D-09/12/2013 08:33:05,,NRS,Shaped Spouted Lid M17043 - S M18886 - L,Shaped Spouted Lid Lids with longer spout to help th user drink independently.,"Shaped spouted lid, lid, shaped lid, spouted lid",Y,4.92,8.92,0,0,0,6,Exact,6.26,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313367,N,N,
Inactive Product,,N/A,Yes,P-533816,Shower Chair,D-09/12/2013 08:36:03,,NRS,L97792,Shower Chair - Lightweight height adjustable shower chair features non rusting aluminium frame and durable moulded plastic seat and back.,"Shower chair, adjustable shower chair, aluminium shower chair, height adjustable shower chair",Y,40.15,75.18,5,0,0,55,Exact,55.13,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313300,N,N,
Inactive Product,,N/A,Yes,P-533682,Simple mobile phone and alarm,D-09/12/2013 08:35:53,,nrs,Simple mobile phone and alarm- M31672,Simple mobile phone and alarm- This simple mobile phone and alarm is easier to use than a standard mobile phone.,"simple mobile phone and alarm, mobile phone with alarm, easy to use mobile phone, mobile and alarm for the elderly, easy to use mobile phone and alarm",Y,112,300.75,4,0,0,145,Exact,145.36,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313578,N,N,
Inactive Product,,N/A,Yes,P-533334,Simplex Bath Tub Coach,D-09/12/2013 08:35:25,,NRS,Simplex Bath Tub Coach M16786,Simplex Bath Tub Coach The child can be comfortably and securely lowered into the bath by a carer via a lever.,"Simplex bath tub coach, simplex bath coach, bath coach, bath tub coach, paediatric bath lift",Y,405.71,601.37,25,0,0,509,Exact,512.27,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313856,N,N,
Inactive Product,,N/A,Yes,P-533756,Single touch autocan opener,D-09/12/2013 08:35:59,,nrs,Single touch autocan opener- M10929,Single touch autocan opener-  This single touch autocan opener make tins easy to open with this one touch can opener.,"tin opener, single touch autocan opener, automatic tin opener, jar opener, kitchen appliance",Y,11.14,21.05,3,0,0,16,Exact,15.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313853,N,N,
Inactive Product,,N/A,Yes,P-532583,Sock helper,D-09/12/2013 08:33:05,,nrs,Sock helper- M09745,Sock helper- This sock helper is compact and lightweight.,"sock helper, sock aid, sock helper for disabled people, dressing aid, everyday use, lightweight sock helper",Y,22.28,46.11,4,0,0,32,Exact,33.07,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313973,N,N,
Inactive Product,,N/A,Yes,P-533700,Soft Splash Guard,D-09/12/2013 08:35:54,,NRS,Soft Splash Guard F20184,Soft Splash Guard A neat solution to a messy problem. Stays firmly on the toilet when needed then slides off easily when not in use.,"Soft splash guard, soft guard, splash guard",Y,59.44,120.3,0,0,0,76,Exact,80.2,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313620=>313621,N,N,
Inactive Product,,N/A,Yes,P-533555,Soft swivelling seat,D-09/12/2013 08:35:42,,NRS,Soft swivelling seat - M09484,Soft swivelling seat-  Comforms to your shape and assists with sideways movement when getting out of a car.,"soft swivel chair, swivel chair for car, moving cushion for getting in and out of car, comfort swivelling chair for car",Y,16.32,28.07,1,0,0,22,Exact,22.06,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313091,N,N,
Inactive Product,,N/A,Yes,P-533774,Sound Discrimination Block Set,D-09/12/2013 08:36:00,,NRS,Sound Discrimination Block Set H38190,Sound Discrimination Block Set Beautiful wooden blocks ideal for sorting and matching.,"Sound discrimination block set, sound block set, sound discrimination, block set,",Y,34.11,55.13,0,0,0,45,Exact,45.11,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313890,N,N,
Inactive Product,,N/A,Yes,P-533253,Spa Bathroom Steps,D-09/12/2013 08:35:16,,NRS,M20571/M20583/M20595,"Spa Bathroom Steps - A stylish new range of high quality bath steps manufactured in durable, acrylic capped plastic, backed with glass reinforced rigid polyurethane foam for strength combined with a comfortable","Spa bathroom steps, bathroom steps, plastic bathroom steps, spa steps",Y,37.44,65.15,4,0,0,55,Exact,55.13,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314037=>314038=>314039,N,N,
Inactive Product,,N/A,Yes,P-533533,Spa Bathroom Stools,D-09/12/2013 08:35:41,,NRS,M20558/M20569,Spa Bathroom Stools - The Spa Range of Italian designed bathroom stools is available in two styles. Features attractive lightweight chrome finish frames with a choice of wooden or polyethylene plastic seats,"Spa bathroom stools, bathroom stools, wooden stools, plastic stools, dismantle bathroom stools",Y,51.61,80.2,5,0,0,82,Exact,69.17,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314035=>314036,N,N,
Inactive Product,,N/A,Yes,P-533252,Spa Stainless steel support rails,D-09/12/2013 08:35:16,,NRS,M20601/M20613,Spa Stainless steel support rails - These new contemporary style rails and hinged support arms have been designed to blend into the modern bathroom whilst retaining the support characteristics required for bathroom rails,"Spa Stainless steel support rails, Stainless steel support rails, steel support rails, spa steel support rails",Y,78.07,140.35,10,0,0,110,Exact,110.28,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314040=>314041,N,N,
Inactive Product,,N/A,Yes,P-532843,Speader board,D-09/12/2013 08:33:43,,nrs,Speader board- F19388,Speader board- Wipe clean plastic spreader board.,"spreader board, curved spreader board, chopping board, plastic spreader board, bread board",Y,5.73,13.02,3,0,0,8,Exact,8.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313826,N,N,
Inactive Product,,N/A,Yes,P-533684,Speaking Pager Bed Sensor Mat With Transmitter and Pager Kit,D-09/12/2013 08:35:53,,nrs,Speaking Pager Bed Sensor Mat With Transmitter and Pager Kit - M08534,Speaking Pager Bed Sensor Mat With Transmitter and Pager Kit- The speaking pager bed sensor mat with transmitter and pager Kit provides an alert to a carer when the cared for person has left their bed.,"speaking pager bed sensor mat with transmitter and pager, speaking pager bed sensor mat, bed sensor mat for carers, bed alarm for carers, bed mat with pager",Y,101.91,220.54,5,0,0,145,Exact,145.36,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313581,N,N,
Inactive Product,,N/A,Yes,P-533687,Speaking pager chair sensor mat with transmitter and pager kit,D-09/12/2013 08:35:53,,nrs,Speaking pager chair sensor mat with transmitter and pager kit- M08546,Speaking pager chair sensor mat with transmitter and pager kit-This speaking pager chair sensor mat with transmitter and pager kit provides an alert to a carer when the cared for person has left thier chair.,"Speaking pager chair sensor mat with transmitter and pager kit, chair sensor, speaking pager chair sensor, chair sensor with pager kit,chair sensor mat",Y,101.91,220.54,5,0,0,145,Exact,145.36,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313588=>313589,N,N,
